site,codon_position,codon_site,gene
1474,2,482,HA
1475,3,482,HA
1476,1,483,HA
1477,2,483,HA
1478,3,483,HA
1479,1,484,HA
1480,2,484,HA
1481,3,484,HA
1482,1,485,HA
1483,2,485,HA
1484,3,485,HA
1485,1,486,HA
1486,2,486,HA
1487,3,486,HA
1488,1,487,HA
1489,2,487,HA
1490,3,487,HA
1491,1,488,HA
1492,2,488,HA
1493,3,488,HA
1494,1,489,HA
1495,2,489,HA
1496,3,489,HA
1497,1,490,HA
1498,2,490,HA
1499,3,490,HA
1500,1,491,HA
1501,2,491,HA
1502,3,491,HA
1503,1,492,HA
1504,2,492,HA
1505,3,492,HA
1506,1,493,HA
1507,2,493,HA
1508,3,493,HA
1509,1,494,HA
1510,2,494,HA
1511,3,494,HA
1512,1,495,HA
1513,2,495,HA
1514,3,495,HA
1515,1,496,HA
1516,2,496,HA
1517,3,496,HA
1518,1,497,HA
1519,2,497,HA
1520,3,497,HA
1521,1,498,HA
1522,2,498,HA
1523,3,498,HA
1524,1,499,HA
1525,2,499,HA
1526,3,499,HA
1527,1,500,HA
1528,2,500,HA
1529,3,500,HA
1530,1,501,HA
1531,2,501,HA
1532,3,501,HA
1533,1,502,HA
1534,2,502,HA
1535,3,502,HA
1536,1,503,HA
1537,2,503,HA
1538,3,503,HA
1539,1,504,HA
1540,2,504,HA
1541,3,504,HA
1542,1,505,HA
1543,2,505,HA
1544,3,505,HA
1545,1,506,HA
1546,2,506,HA
1547,3,506,HA
1548,1,507,HA
1549,2,507,HA
1550,3,507,HA
1551,1,508,HA
1552,2,508,HA
1553,3,508,HA
1554,1,509,HA
1555,2,509,HA
1556,3,509,HA
1557,1,510,HA
1558,2,510,HA
1559,3,510,HA
1560,1,511,HA
1561,2,511,HA
1562,3,511,HA
1563,1,512,HA
1564,2,512,HA
1565,3,512,HA
1566,1,513,HA
1567,2,513,HA
1568,3,513,HA
1569,1,514,HA
1570,2,514,HA
1571,3,514,HA
1572,1,515,HA
1573,2,515,HA
1574,3,515,HA
1575,1,516,HA
1576,2,516,HA
1577,3,516,HA
1578,1,517,HA
1579,2,517,HA
1580,3,517,HA
1581,1,518,HA
1582,2,518,HA
1583,3,518,HA
1584,1,519,HA
1585,2,519,HA
1586,3,519,HA
1587,1,520,HA
1588,2,520,HA
1589,3,520,HA
1590,1,521,HA
1591,2,521,HA
1592,3,521,HA
1593,1,522,HA
1594,2,522,HA
1595,3,522,HA
1596,1,523,HA
1597,2,523,HA
1598,3,523,HA
1599,1,524,HA
1600,2,524,HA
1601,3,524,HA
1602,1,525,HA
1603,2,525,HA
1604,3,525,HA
1605,1,526,HA
1606,2,526,HA
1607,3,526,HA
1608,1,527,HA
1609,2,527,HA
1610,3,527,HA
1611,1,528,HA
1612,2,528,HA
1613,3,528,HA
1614,1,529,HA
1615,2,529,HA
1616,3,529,HA
1617,1,530,HA
1618,2,530,HA
1619,3,530,HA
1620,1,531,HA
1621,2,531,HA
1622,3,531,HA
1623,1,532,HA
1624,2,532,HA
1625,3,532,HA
1626,1,533,HA
1627,2,533,HA
1628,3,533,HA
1629,1,534,HA
1630,2,534,HA
1631,3,534,HA
1632,1,535,HA
1633,2,535,HA
1634,3,535,HA
1635,1,536,HA
1636,2,536,HA
1637,3,536,HA
1638,1,537,HA
1639,2,537,HA
1640,3,537,HA
1641,1,538,HA
1642,2,538,HA
1643,3,538,HA
1644,1,539,HA
1645,2,539,HA
1646,3,539,HA
1647,1,540,HA
1648,2,540,HA
1649,3,540,HA
1650,1,541,HA
1651,2,541,HA
1652,3,541,HA
1653,1,542,HA
1654,2,542,HA
1655,3,542,HA
1656,1,543,HA
1657,2,543,HA
1658,3,543,HA
1659,1,544,HA
1660,2,544,HA
1661,3,544,HA
1662,1,545,HA
1663,2,545,HA
1664,3,545,HA
1665,1,546,HA
1666,2,546,HA
1667,3,546,HA
1668,1,547,HA
1669,2,547,HA
1670,3,547,HA
1671,1,548,HA
1672,2,548,HA
1673,3,548,HA
1674,1,549,HA
1675,2,549,HA
1676,3,549,HA
1677,1,550,HA
1678,2,550,HA
1679,3,550,HA
1680,1,551,HA
1681,2,551,HA
1682,3,551,HA
1683,1,552,HA
1684,2,552,HA
1685,3,552,HA
1686,1,553,HA
1687,2,553,HA
1688,3,553,HA
1689,1,554,HA
1690,2,554,HA
1691,3,554,HA
1692,1,555,HA
1693,2,555,HA
1694,3,555,HA
1695,1,556,HA
1696,2,556,HA
1697,3,556,HA
1698,1,557,HA
1699,2,557,HA
1700,3,557,HA
1701,1,558,HA
1702,2,558,HA
1703,3,558,HA
1704,1,559,HA
1705,2,559,HA
1706,3,559,HA
1707,1,560,HA
1708,2,560,HA
1709,3,560,HA
1710,1,561,HA
1711,2,561,HA
1712,3,561,HA
1713,1,562,HA
1714,2,562,HA
1715,3,562,HA
1716,1,563,HA
1717,2,563,HA
1718,3,563,HA
1719,1,564,HA
1720,2,564,HA
1721,3,564,HA
1722,1,565,HA
1723,2,565,HA
1724,3,565,HA
1725,1,566,HA
1726,2,566,HA
1727,3,566,HA
1728,1,567,HA
1729,2,567,HA
1730,3,567,HA
1731,noncoding,noncoding,noncoding
1732,noncoding,noncoding,noncoding
1733,noncoding,noncoding,noncoding
1734,noncoding,noncoding,noncoding
1735,noncoding,noncoding,noncoding
1736,noncoding,noncoding,noncoding
1737,noncoding,noncoding,noncoding
1738,noncoding,noncoding,noncoding
1739,noncoding,noncoding,noncoding
1740,noncoding,noncoding,noncoding
1741,noncoding,noncoding,noncoding
1742,noncoding,noncoding,noncoding
1743,noncoding,noncoding,noncoding
1744,noncoding,noncoding,noncoding
1745,noncoding,noncoding,noncoding
1746,noncoding,noncoding,noncoding
1747,noncoding,noncoding,noncoding
1748,noncoding,noncoding,noncoding
1749,noncoding,noncoding,noncoding
1750,noncoding,noncoding,noncoding
1751,noncoding,noncoding,noncoding
1752,noncoding,noncoding,noncoding
1753,noncoding,noncoding,noncoding
1754,noncoding,noncoding,noncoding
1755,noncoding,noncoding,noncoding
1756,noncoding,noncoding,noncoding
1757,noncoding,noncoding,noncoding
1758,noncoding,noncoding,noncoding
1759,noncoding,noncoding,noncoding
1760,noncoding,noncoding,noncoding
1761,noncoding,noncoding,noncoding
1762,noncoding,noncoding,noncoding
