site,codon_position,codon_site,gene
1497,3,499,PA
1498,1,500,PA
1499,2,500,PA
1500,3,500,PA
1501,1,501,PA
1502,2,501,PA
1503,3,501,PA
1504,1,502,PA
1505,2,502,PA
1506,3,502,PA
1507,1,503,PA
1508,2,503,PA
1509,3,503,PA
1510,1,504,PA
1511,2,504,PA
1512,3,504,PA
1513,1,505,PA
1514,2,505,PA
1515,3,505,PA
1516,1,506,PA
1517,2,506,PA
1518,3,506,PA
1519,1,507,PA
1520,2,507,PA
1521,3,507,PA
1522,1,508,PA
1523,2,508,PA
1524,3,508,PA
1525,1,509,PA
1526,2,509,PA
1527,3,509,PA
1528,1,510,PA
1529,2,510,PA
1530,3,510,PA
1531,1,511,PA
1532,2,511,PA
1533,3,511,PA
1534,1,512,PA
1535,2,512,PA
1536,3,512,PA
1537,1,513,PA
1538,2,513,PA
1539,3,513,PA
1540,1,514,PA
1541,2,514,PA
1542,3,514,PA
1543,1,515,PA
1544,2,515,PA
1545,3,515,PA
1546,1,516,PA
1547,2,516,PA
1548,3,516,PA
1549,1,517,PA
1550,2,517,PA
1551,3,517,PA
1552,1,518,PA
1553,2,518,PA
1554,3,518,PA
1555,1,519,PA
1556,2,519,PA
1557,3,519,PA
1558,1,520,PA
1559,2,520,PA
1560,3,520,PA
1561,1,521,PA
1562,2,521,PA
1563,3,521,PA
1564,1,522,PA
1565,2,522,PA
1566,3,522,PA
1567,1,523,PA
1568,2,523,PA
1569,3,523,PA
1570,1,524,PA
1571,2,524,PA
1572,3,524,PA
1573,1,525,PA
1574,2,525,PA
1575,3,525,PA
1576,1,526,PA
1577,2,526,PA
1578,3,526,PA
1579,1,527,PA
1580,2,527,PA
1581,3,527,PA
1582,1,528,PA
1583,2,528,PA
1584,3,528,PA
1585,1,529,PA
1586,2,529,PA
1587,3,529,PA
1588,1,530,PA
1589,2,530,PA
1590,3,530,PA
1591,1,531,PA
1592,2,531,PA
1593,3,531,PA
1594,1,532,PA
1595,2,532,PA
1596,3,532,PA
1597,1,533,PA
1598,2,533,PA
1599,3,533,PA
1600,1,534,PA
1601,2,534,PA
1602,3,534,PA
1603,1,535,PA
1604,2,535,PA
1605,3,535,PA
1606,1,536,PA
1607,2,536,PA
1608,3,536,PA
1609,1,537,PA
1610,2,537,PA
1611,3,537,PA
1612,1,538,PA
1613,2,538,PA
1614,3,538,PA
1615,1,539,PA
1616,2,539,PA
1617,3,539,PA
1618,1,540,PA
1619,2,540,PA
1620,3,540,PA
1621,1,541,PA
1622,2,541,PA
1623,3,541,PA
1624,1,542,PA
1625,2,542,PA
1626,3,542,PA
1627,1,543,PA
1628,2,543,PA
1629,3,543,PA
1630,1,544,PA
1631,2,544,PA
1632,3,544,PA
1633,1,545,PA
1634,2,545,PA
1635,3,545,PA
1636,1,546,PA
1637,2,546,PA
1638,3,546,PA
1639,1,547,PA
1640,2,547,PA
1641,3,547,PA
1642,1,548,PA
1643,2,548,PA
1644,3,548,PA
1645,1,549,PA
1646,2,549,PA
1647,3,549,PA
1648,1,550,PA
1649,2,550,PA
1650,3,550,PA
1651,1,551,PA
1652,2,551,PA
1653,3,551,PA
1654,1,552,PA
1655,2,552,PA
1656,3,552,PA
1657,1,553,PA
1658,2,553,PA
1659,3,553,PA
1660,1,554,PA
1661,2,554,PA
1662,3,554,PA
1663,1,555,PA
1664,2,555,PA
1665,3,555,PA
1666,1,556,PA
1667,2,556,PA
1668,3,556,PA
1669,1,557,PA
1670,2,557,PA
1671,3,557,PA
1672,1,558,PA
1673,2,558,PA
1674,3,558,PA
1675,1,559,PA
1676,2,559,PA
1677,3,559,PA
1678,1,560,PA
1679,2,560,PA
1680,3,560,PA
1681,1,561,PA
1682,2,561,PA
1683,3,561,PA
1684,1,562,PA
1685,2,562,PA
1686,3,562,PA
1687,1,563,PA
1688,2,563,PA
1689,3,563,PA
1690,1,564,PA
1691,2,564,PA
1692,3,564,PA
1693,1,565,PA
1694,2,565,PA
1695,3,565,PA
1696,1,566,PA
1697,2,566,PA
1698,3,566,PA
1699,1,567,PA
1700,2,567,PA
1701,3,567,PA
1702,1,568,PA
1703,2,568,PA
1704,3,568,PA
1705,1,569,PA
1706,2,569,PA
1707,3,569,PA
1708,1,570,PA
1709,2,570,PA
1710,3,570,PA
1711,1,571,PA
1712,2,571,PA
1713,3,571,PA
1714,1,572,PA
1715,2,572,PA
1716,3,572,PA
1717,1,573,PA
1718,2,573,PA
1719,3,573,PA
1720,1,574,PA
1721,2,574,PA
1722,3,574,PA
1723,1,575,PA
1724,2,575,PA
1725,3,575,PA
1726,1,576,PA
1727,2,576,PA
1728,3,576,PA
1729,1,577,PA
1730,2,577,PA
1731,3,577,PA
1732,1,578,PA
1733,2,578,PA
1734,3,578,PA
1735,1,579,PA
1736,2,579,PA
1737,3,579,PA
1738,1,580,PA
1739,2,580,PA
1740,3,580,PA
1741,1,581,PA
1742,2,581,PA
1743,3,581,PA
1744,1,582,PA
1745,2,582,PA
1746,3,582,PA
1747,1,583,PA
1748,2,583,PA
1749,3,583,PA
1750,1,584,PA
1751,2,584,PA
1752,3,584,PA
1753,1,585,PA
1754,2,585,PA
1755,3,585,PA
1756,1,586,PA
1757,2,586,PA
1758,3,586,PA
1759,1,587,PA
1760,2,587,PA
1761,3,587,PA
1762,1,588,PA
1763,2,588,PA
1764,3,588,PA
1765,1,589,PA
1766,2,589,PA
1767,3,589,PA
1768,1,590,PA
1769,2,590,PA
1770,3,590,PA
1771,1,591,PA
1772,2,591,PA
1773,3,591,PA
1774,1,592,PA
1775,2,592,PA
1776,3,592,PA
1777,1,593,PA
1778,2,593,PA
1779,3,593,PA
1780,1,594,PA
1781,2,594,PA
1782,3,594,PA
1783,1,595,PA
1784,2,595,PA
1785,3,595,PA
1786,1,596,PA
1787,2,596,PA
1788,3,596,PA
1789,1,597,PA
1790,2,597,PA
1791,3,597,PA
1792,1,598,PA
1793,2,598,PA
1794,3,598,PA
1795,1,599,PA
1796,2,599,PA
1797,3,599,PA
1798,1,600,PA
1799,2,600,PA
1800,3,600,PA
1801,1,601,PA
1802,2,601,PA
1803,3,601,PA
1804,1,602,PA
1805,2,602,PA
1806,3,602,PA
1807,1,603,PA
1808,2,603,PA
1809,3,603,PA
1810,1,604,PA
1811,2,604,PA
1812,3,604,PA
1813,1,605,PA
1814,2,605,PA
1815,3,605,PA
1816,1,606,PA
1817,2,606,PA
1818,3,606,PA
1819,1,607,PA
1820,2,607,PA
1821,3,607,PA
1822,1,608,PA
1823,2,608,PA
1824,3,608,PA
1825,1,609,PA
1826,2,609,PA
1827,3,609,PA
1828,1,610,PA
1829,2,610,PA
1830,3,610,PA
1831,1,611,PA
1832,2,611,PA
1833,3,611,PA
1834,1,612,PA
1835,2,612,PA
1836,3,612,PA
1837,1,613,PA
1838,2,613,PA
1839,3,613,PA
1840,1,614,PA
1841,2,614,PA
1842,3,614,PA
1843,1,615,PA
1844,2,615,PA
1845,3,615,PA
1846,1,616,PA
1847,2,616,PA
1848,3,616,PA
1849,1,617,PA
1850,2,617,PA
1851,3,617,PA
1852,1,618,PA
1853,2,618,PA
1854,3,618,PA
1855,1,619,PA
1856,2,619,PA
1857,3,619,PA
1858,1,620,PA
1859,2,620,PA
1860,3,620,PA
1861,1,621,PA
1862,2,621,PA
1863,3,621,PA
1864,1,622,PA
1865,2,622,PA
1866,3,622,PA
1867,1,623,PA
1868,2,623,PA
1869,3,623,PA
1870,1,624,PA
1871,2,624,PA
1872,3,624,PA
1873,1,625,PA
1874,2,625,PA
1875,3,625,PA
1876,1,626,PA
1877,2,626,PA
1878,3,626,PA
1879,1,627,PA
1880,2,627,PA
1881,3,627,PA
1882,1,628,PA
1883,2,628,PA
1884,3,628,PA
1885,1,629,PA
1886,2,629,PA
1887,3,629,PA
1888,1,630,PA
1889,2,630,PA
1890,3,630,PA
1891,1,631,PA
1892,2,631,PA
1893,3,631,PA
1894,1,632,PA
1895,2,632,PA
1896,3,632,PA
1897,1,633,PA
1898,2,633,PA
1899,3,633,PA
1900,1,634,PA
1901,2,634,PA
1902,3,634,PA
1903,1,635,PA
1904,2,635,PA
1905,3,635,PA
1906,1,636,PA
1907,2,636,PA
1908,3,636,PA
1909,1,637,PA
1910,2,637,PA
1911,3,637,PA
1912,1,638,PA
1913,2,638,PA
1914,3,638,PA
1915,1,639,PA
1916,2,639,PA
1917,3,639,PA
1918,1,640,PA
1919,2,640,PA
1920,3,640,PA
1921,1,641,PA
1922,2,641,PA
1923,3,641,PA
1924,1,642,PA
1925,2,642,PA
1926,3,642,PA
1927,1,643,PA
1928,2,643,PA
1929,3,643,PA
1930,1,644,PA
1931,2,644,PA
1932,3,644,PA
1933,1,645,PA
1934,2,645,PA
1935,3,645,PA
1936,1,646,PA
1937,2,646,PA
1938,3,646,PA
1939,1,647,PA
1940,2,647,PA
1941,3,647,PA
1942,1,648,PA
1943,2,648,PA
1944,3,648,PA
1945,1,649,PA
1946,2,649,PA
1947,3,649,PA
1948,1,650,PA
1949,2,650,PA
1950,3,650,PA
1951,1,651,PA
1952,2,651,PA
1953,3,651,PA
1954,1,652,PA
1955,2,652,PA
1956,3,652,PA
1957,1,653,PA
1958,2,653,PA
1959,3,653,PA
1960,1,654,PA
1961,2,654,PA
1962,3,654,PA
1963,1,655,PA
1964,2,655,PA
1965,3,655,PA
1966,1,656,PA
1967,2,656,PA
1968,3,656,PA
1969,1,657,PA
1970,2,657,PA
1971,3,657,PA
1972,1,658,PA
1973,2,658,PA
1974,3,658,PA
1975,1,659,PA
1976,2,659,PA
1977,3,659,PA
1978,1,660,PA
1979,2,660,PA
1980,3,660,PA
1981,1,661,PA
1982,2,661,PA
1983,3,661,PA
1984,1,662,PA
1985,2,662,PA
1986,3,662,PA
1987,1,663,PA
1988,2,663,PA
1989,3,663,PA
1990,1,664,PA
1991,2,664,PA
1992,3,664,PA
1993,1,665,PA
1994,2,665,PA
1995,3,665,PA
1996,1,666,PA
1997,2,666,PA
1998,3,666,PA
1999,1,667,PA
2000,2,667,PA
2001,3,667,PA
2002,1,668,PA
2003,2,668,PA
2004,3,668,PA
2005,1,669,PA
2006,2,669,PA
2007,3,669,PA
2008,1,670,PA
2009,2,670,PA
2010,3,670,PA
2011,1,671,PA
2012,2,671,PA
2013,3,671,PA
2014,1,672,PA
2015,2,672,PA
2016,3,672,PA
2017,1,673,PA
2018,2,673,PA
2019,3,673,PA
2020,1,674,PA
2021,2,674,PA
2022,3,674,PA
2023,1,675,PA
2024,2,675,PA
2025,3,675,PA
2026,1,676,PA
2027,2,676,PA
2028,3,676,PA
2029,1,677,PA
2030,2,677,PA
2031,3,677,PA
2032,1,678,PA
2033,2,678,PA
2034,3,678,PA
2035,1,679,PA
2036,2,679,PA
2037,3,679,PA
2038,1,680,PA
2039,2,680,PA
2040,3,680,PA
2041,1,681,PA
2042,2,681,PA
2043,3,681,PA
2044,1,682,PA
2045,2,682,PA
2046,3,682,PA
2047,1,683,PA
2048,2,683,PA
2049,3,683,PA
2050,1,684,PA
2051,2,684,PA
2052,3,684,PA
2053,1,685,PA
2054,2,685,PA
2055,3,685,PA
2056,1,686,PA
2057,2,686,PA
2058,3,686,PA
2059,1,687,PA
2060,2,687,PA
2061,3,687,PA
2062,1,688,PA
2063,2,688,PA
2064,3,688,PA
2065,1,689,PA
2066,2,689,PA
2067,3,689,PA
2068,1,690,PA
2069,2,690,PA
2070,3,690,PA
2071,1,691,PA
2072,2,691,PA
2073,3,691,PA
2074,1,692,PA
2075,2,692,PA
2076,3,692,PA
2077,1,693,PA
2078,2,693,PA
2079,3,693,PA
2080,1,694,PA
2081,2,694,PA
2082,3,694,PA
2083,1,695,PA
2084,2,695,PA
2085,3,695,PA
2086,1,696,PA
2087,2,696,PA
2088,3,696,PA
2089,1,697,PA
2090,2,697,PA
2091,3,697,PA
2092,1,698,PA
2093,2,698,PA
2094,3,698,PA
2095,1,699,PA
2096,2,699,PA
2097,3,699,PA
2098,1,700,PA
2099,2,700,PA
2100,3,700,PA
2101,1,701,PA
2102,2,701,PA
2103,3,701,PA
2104,1,702,PA
2105,2,702,PA
2106,3,702,PA
2107,1,703,PA
2108,2,703,PA
2109,3,703,PA
2110,1,704,PA
2111,2,704,PA
2112,3,704,PA
2113,1,705,PA
2114,2,705,PA
2115,3,705,PA
2116,1,706,PA
2117,2,706,PA
2118,3,706,PA
2119,1,707,PA
2120,2,707,PA
2121,3,707,PA
2122,1,708,PA
2123,2,708,PA
2124,3,708,PA
2125,1,709,PA
2126,2,709,PA
2127,3,709,PA
2128,1,710,PA
2129,2,710,PA
2130,3,710,PA
2131,1,711,PA
2132,2,711,PA
2133,3,711,PA
2134,1,712,PA
2135,2,712,PA
2136,3,712,PA
2137,1,713,PA
2138,2,713,PA
2139,3,713,PA
2140,1,714,PA
2141,2,714,PA
2142,3,714,PA
2143,1,715,PA
2144,2,715,PA
2145,3,715,PA
2146,1,716,PA
2147,2,716,PA
2148,3,716,PA
2149,1,717,PA
2150,2,717,PA
2151,3,717,PA
