site,codon_position,codon_site,gene
1361,2,454,PB2
1362,3,454,PB2
1363,1,455,PB2
1364,2,455,PB2
1365,3,455,PB2
1366,1,456,PB2
1367,2,456,PB2
1368,3,456,PB2
1369,1,457,PB2
1370,2,457,PB2
1371,3,457,PB2
1372,1,458,PB2
1373,2,458,PB2
1374,3,458,PB2
1375,1,459,PB2
1376,2,459,PB2
1377,3,459,PB2
1378,1,460,PB2
1379,2,460,PB2
1380,3,460,PB2
1381,1,461,PB2
1382,2,461,PB2
1383,3,461,PB2
1384,1,462,PB2
1385,2,462,PB2
1386,3,462,PB2
1387,1,463,PB2
1388,2,463,PB2
1389,3,463,PB2
1390,1,464,PB2
1391,2,464,PB2
1392,3,464,PB2
1393,1,465,PB2
1394,2,465,PB2
1395,3,465,PB2
1396,1,466,PB2
1397,2,466,PB2
1398,3,466,PB2
1399,1,467,PB2
1400,2,467,PB2
1401,3,467,PB2
1402,1,468,PB2
1403,2,468,PB2
1404,3,468,PB2
1405,1,469,PB2
1406,2,469,PB2
1407,3,469,PB2
1408,1,470,PB2
1409,2,470,PB2
1410,3,470,PB2
1411,1,471,PB2
1412,2,471,PB2
1413,3,471,PB2
1414,1,472,PB2
1415,2,472,PB2
1416,3,472,PB2
1417,1,473,PB2
1418,2,473,PB2
1419,3,473,PB2
1420,1,474,PB2
1421,2,474,PB2
1422,3,474,PB2
1423,1,475,PB2
1424,2,475,PB2
1425,3,475,PB2
1426,1,476,PB2
1427,2,476,PB2
1428,3,476,PB2
1429,1,477,PB2
1430,2,477,PB2
1431,3,477,PB2
1432,1,478,PB2
1433,2,478,PB2
1434,3,478,PB2
1435,1,479,PB2
1436,2,479,PB2
1437,3,479,PB2
1438,1,480,PB2
1439,2,480,PB2
1440,3,480,PB2
1441,1,481,PB2
1442,2,481,PB2
1443,3,481,PB2
1444,1,482,PB2
1445,2,482,PB2
1446,3,482,PB2
1447,1,483,PB2
1448,2,483,PB2
1449,3,483,PB2
1450,1,484,PB2
1451,2,484,PB2
1452,3,484,PB2
1453,1,485,PB2
1454,2,485,PB2
1455,3,485,PB2
1456,1,486,PB2
1457,2,486,PB2
1458,3,486,PB2
1459,1,487,PB2
1460,2,487,PB2
1461,3,487,PB2
1462,1,488,PB2
1463,2,488,PB2
1464,3,488,PB2
1465,1,489,PB2
1466,2,489,PB2
1467,3,489,PB2
1468,1,490,PB2
1469,2,490,PB2
1470,3,490,PB2
1471,1,491,PB2
1472,2,491,PB2
1473,3,491,PB2
1474,1,492,PB2
1475,2,492,PB2
1476,3,492,PB2
1477,1,493,PB2
1478,2,493,PB2
1479,3,493,PB2
1480,1,494,PB2
1481,2,494,PB2
1482,3,494,PB2
1483,1,495,PB2
1484,2,495,PB2
1485,3,495,PB2
1486,1,496,PB2
1487,2,496,PB2
1488,3,496,PB2
1489,1,497,PB2
1490,2,497,PB2
1491,3,497,PB2
1492,1,498,PB2
1493,2,498,PB2
1494,3,498,PB2
1495,1,499,PB2
1496,2,499,PB2
1497,3,499,PB2
1498,1,500,PB2
1499,2,500,PB2
1500,3,500,PB2
1501,1,501,PB2
1502,2,501,PB2
1503,3,501,PB2
1504,1,502,PB2
1505,2,502,PB2
1506,3,502,PB2
1507,1,503,PB2
1508,2,503,PB2
1509,3,503,PB2
1510,1,504,PB2
1511,2,504,PB2
1512,3,504,PB2
1513,1,505,PB2
1514,2,505,PB2
1515,3,505,PB2
1516,1,506,PB2
1517,2,506,PB2
1518,3,506,PB2
1519,1,507,PB2
1520,2,507,PB2
1521,3,507,PB2
1522,1,508,PB2
1523,2,508,PB2
1524,3,508,PB2
1525,1,509,PB2
1526,2,509,PB2
1527,3,509,PB2
1528,1,510,PB2
1529,2,510,PB2
1530,3,510,PB2
1531,1,511,PB2
1532,2,511,PB2
1533,3,511,PB2
1534,1,512,PB2
1535,2,512,PB2
1536,3,512,PB2
1537,1,513,PB2
1538,2,513,PB2
1539,3,513,PB2
1540,1,514,PB2
1541,2,514,PB2
1542,3,514,PB2
1543,1,515,PB2
1544,2,515,PB2
1545,3,515,PB2
1546,1,516,PB2
1547,2,516,PB2
1548,3,516,PB2
1549,1,517,PB2
1550,2,517,PB2
1551,3,517,PB2
1552,1,518,PB2
1553,2,518,PB2
1554,3,518,PB2
1555,1,519,PB2
1556,2,519,PB2
1557,3,519,PB2
1558,1,520,PB2
1559,2,520,PB2
1560,3,520,PB2
1561,1,521,PB2
1562,2,521,PB2
1563,3,521,PB2
1564,1,522,PB2
1565,2,522,PB2
1566,3,522,PB2
1567,1,523,PB2
1568,2,523,PB2
1569,3,523,PB2
1570,1,524,PB2
1571,2,524,PB2
1572,3,524,PB2
1573,1,525,PB2
1574,2,525,PB2
1575,3,525,PB2
1576,1,526,PB2
1577,2,526,PB2
1578,3,526,PB2
1579,1,527,PB2
1580,2,527,PB2
1581,3,527,PB2
1582,1,528,PB2
1583,2,528,PB2
1584,3,528,PB2
1585,1,529,PB2
1586,2,529,PB2
1587,3,529,PB2
1588,1,530,PB2
1589,2,530,PB2
1590,3,530,PB2
1591,1,531,PB2
1592,2,531,PB2
1593,3,531,PB2
1594,1,532,PB2
1595,2,532,PB2
1596,3,532,PB2
1597,1,533,PB2
1598,2,533,PB2
1599,3,533,PB2
1600,1,534,PB2
1601,2,534,PB2
1602,3,534,PB2
1603,1,535,PB2
1604,2,535,PB2
1605,3,535,PB2
1606,1,536,PB2
1607,2,536,PB2
1608,3,536,PB2
1609,1,537,PB2
1610,2,537,PB2
1611,3,537,PB2
1612,1,538,PB2
1613,2,538,PB2
1614,3,538,PB2
1615,1,539,PB2
1616,2,539,PB2
1617,3,539,PB2
1618,1,540,PB2
1619,2,540,PB2
1620,3,540,PB2
1621,1,541,PB2
1622,2,541,PB2
1623,3,541,PB2
1624,1,542,PB2
1625,2,542,PB2
1626,3,542,PB2
1627,1,543,PB2
1628,2,543,PB2
1629,3,543,PB2
1630,1,544,PB2
1631,2,544,PB2
1632,3,544,PB2
1633,1,545,PB2
1634,2,545,PB2
1635,3,545,PB2
1636,1,546,PB2
1637,2,546,PB2
1638,3,546,PB2
1639,1,547,PB2
1640,2,547,PB2
1641,3,547,PB2
1642,1,548,PB2
1643,2,548,PB2
1644,3,548,PB2
1645,1,549,PB2
1646,2,549,PB2
1647,3,549,PB2
1648,1,550,PB2
1649,2,550,PB2
1650,3,550,PB2
1651,1,551,PB2
1652,2,551,PB2
1653,3,551,PB2
1654,1,552,PB2
1655,2,552,PB2
1656,3,552,PB2
1657,1,553,PB2
1658,2,553,PB2
1659,3,553,PB2
1660,1,554,PB2
1661,2,554,PB2
1662,3,554,PB2
1663,1,555,PB2
1664,2,555,PB2
1665,3,555,PB2
1666,1,556,PB2
1667,2,556,PB2
1668,3,556,PB2
1669,1,557,PB2
1670,2,557,PB2
1671,3,557,PB2
1672,1,558,PB2
1673,2,558,PB2
1674,3,558,PB2
1675,1,559,PB2
1676,2,559,PB2
1677,3,559,PB2
1678,1,560,PB2
1679,2,560,PB2
1680,3,560,PB2
1681,1,561,PB2
1682,2,561,PB2
1683,3,561,PB2
1684,1,562,PB2
1685,2,562,PB2
1686,3,562,PB2
1687,1,563,PB2
1688,2,563,PB2
1689,3,563,PB2
1690,1,564,PB2
1691,2,564,PB2
1692,3,564,PB2
1693,1,565,PB2
1694,2,565,PB2
1695,3,565,PB2
1696,1,566,PB2
1697,2,566,PB2
1698,3,566,PB2
1699,1,567,PB2
1700,2,567,PB2
1701,3,567,PB2
1702,1,568,PB2
1703,2,568,PB2
1704,3,568,PB2
1705,1,569,PB2
1706,2,569,PB2
1707,3,569,PB2
1708,1,570,PB2
1709,2,570,PB2
1710,3,570,PB2
1711,1,571,PB2
1712,2,571,PB2
1713,3,571,PB2
1714,1,572,PB2
1715,2,572,PB2
1716,3,572,PB2
1717,1,573,PB2
1718,2,573,PB2
1719,3,573,PB2
1720,1,574,PB2
1721,2,574,PB2
1722,3,574,PB2
1723,1,575,PB2
1724,2,575,PB2
1725,3,575,PB2
1726,1,576,PB2
1727,2,576,PB2
1728,3,576,PB2
1729,1,577,PB2
1730,2,577,PB2
1731,3,577,PB2
1732,1,578,PB2
1733,2,578,PB2
1734,3,578,PB2
1735,1,579,PB2
1736,2,579,PB2
1737,3,579,PB2
1738,1,580,PB2
1739,2,580,PB2
1740,3,580,PB2
1741,1,581,PB2
1742,2,581,PB2
1743,3,581,PB2
1744,1,582,PB2
1745,2,582,PB2
1746,3,582,PB2
1747,1,583,PB2
1748,2,583,PB2
1749,3,583,PB2
1750,1,584,PB2
1751,2,584,PB2
1752,3,584,PB2
1753,1,585,PB2
1754,2,585,PB2
1755,3,585,PB2
1756,1,586,PB2
1757,2,586,PB2
1758,3,586,PB2
1759,1,587,PB2
1760,2,587,PB2
1761,3,587,PB2
1762,1,588,PB2
1763,2,588,PB2
1764,3,588,PB2
1765,1,589,PB2
1766,2,589,PB2
1767,3,589,PB2
1768,1,590,PB2
1769,2,590,PB2
1770,3,590,PB2
1771,1,591,PB2
1772,2,591,PB2
1773,3,591,PB2
1774,1,592,PB2
1775,2,592,PB2
1776,3,592,PB2
1777,1,593,PB2
1778,2,593,PB2
1779,3,593,PB2
1780,1,594,PB2
1781,2,594,PB2
1782,3,594,PB2
1783,1,595,PB2
1784,2,595,PB2
1785,3,595,PB2
1786,1,596,PB2
1787,2,596,PB2
1788,3,596,PB2
1789,1,597,PB2
1790,2,597,PB2
1791,3,597,PB2
1792,1,598,PB2
1793,2,598,PB2
1794,3,598,PB2
1795,1,599,PB2
1796,2,599,PB2
1797,3,599,PB2
1798,1,600,PB2
1799,2,600,PB2
1800,3,600,PB2
1801,1,601,PB2
1802,2,601,PB2
1803,3,601,PB2
1804,1,602,PB2
1805,2,602,PB2
1806,3,602,PB2
1807,1,603,PB2
1808,2,603,PB2
1809,3,603,PB2
1810,1,604,PB2
1811,2,604,PB2
1812,3,604,PB2
1813,1,605,PB2
1814,2,605,PB2
1815,3,605,PB2
1816,1,606,PB2
1817,2,606,PB2
1818,3,606,PB2
1819,1,607,PB2
1820,2,607,PB2
1821,3,607,PB2
1822,1,608,PB2
1823,2,608,PB2
1824,3,608,PB2
1825,1,609,PB2
1826,2,609,PB2
1827,3,609,PB2
1828,1,610,PB2
1829,2,610,PB2
1830,3,610,PB2
1831,1,611,PB2
1832,2,611,PB2
1833,3,611,PB2
1834,1,612,PB2
1835,2,612,PB2
1836,3,612,PB2
1837,1,613,PB2
1838,2,613,PB2
1839,3,613,PB2
1840,1,614,PB2
1841,2,614,PB2
1842,3,614,PB2
1843,1,615,PB2
1844,2,615,PB2
1845,3,615,PB2
1846,1,616,PB2
1847,2,616,PB2
1848,3,616,PB2
1849,1,617,PB2
1850,2,617,PB2
1851,3,617,PB2
1852,1,618,PB2
1853,2,618,PB2
1854,3,618,PB2
1855,1,619,PB2
1856,2,619,PB2
1857,3,619,PB2
1858,1,620,PB2
1859,2,620,PB2
1860,3,620,PB2
1861,1,621,PB2
1862,2,621,PB2
1863,3,621,PB2
1864,1,622,PB2
1865,2,622,PB2
1866,3,622,PB2
1867,1,623,PB2
1868,2,623,PB2
1869,3,623,PB2
1870,1,624,PB2
1871,2,624,PB2
1872,3,624,PB2
1873,1,625,PB2
1874,2,625,PB2
1875,3,625,PB2
1876,1,626,PB2
1877,2,626,PB2
1878,3,626,PB2
1879,1,627,PB2
1880,2,627,PB2
1881,3,627,PB2
1882,1,628,PB2
1883,2,628,PB2
1884,3,628,PB2
1885,1,629,PB2
1886,2,629,PB2
1887,3,629,PB2
1888,1,630,PB2
1889,2,630,PB2
1890,3,630,PB2
1891,1,631,PB2
1892,2,631,PB2
1893,3,631,PB2
1894,1,632,PB2
1895,2,632,PB2
1896,3,632,PB2
1897,1,633,PB2
1898,2,633,PB2
1899,3,633,PB2
1900,1,634,PB2
1901,2,634,PB2
1902,3,634,PB2
1903,1,635,PB2
1904,2,635,PB2
1905,3,635,PB2
1906,1,636,PB2
1907,2,636,PB2
1908,3,636,PB2
1909,1,637,PB2
1910,2,637,PB2
1911,3,637,PB2
1912,1,638,PB2
1913,2,638,PB2
1914,3,638,PB2
1915,1,639,PB2
1916,2,639,PB2
1917,3,639,PB2
1918,1,640,PB2
1919,2,640,PB2
1920,3,640,PB2
1921,1,641,PB2
1922,2,641,PB2
1923,3,641,PB2
1924,1,642,PB2
1925,2,642,PB2
1926,3,642,PB2
1927,1,643,PB2
1928,2,643,PB2
1929,3,643,PB2
1930,1,644,PB2
1931,2,644,PB2
1932,3,644,PB2
1933,1,645,PB2
1934,2,645,PB2
1935,3,645,PB2
1936,1,646,PB2
1937,2,646,PB2
1938,3,646,PB2
1939,1,647,PB2
1940,2,647,PB2
1941,3,647,PB2
1942,1,648,PB2
1943,2,648,PB2
1944,3,648,PB2
1945,1,649,PB2
1946,2,649,PB2
1947,3,649,PB2
1948,1,650,PB2
1949,2,650,PB2
1950,3,650,PB2
1951,1,651,PB2
1952,2,651,PB2
1953,3,651,PB2
1954,1,652,PB2
1955,2,652,PB2
1956,3,652,PB2
1957,1,653,PB2
1958,2,653,PB2
1959,3,653,PB2
1960,1,654,PB2
1961,2,654,PB2
1962,3,654,PB2
1963,1,655,PB2
1964,2,655,PB2
1965,3,655,PB2
1966,1,656,PB2
1967,2,656,PB2
1968,3,656,PB2
1969,1,657,PB2
1970,2,657,PB2
1971,3,657,PB2
1972,1,658,PB2
1973,2,658,PB2
1974,3,658,PB2
1975,1,659,PB2
1976,2,659,PB2
1977,3,659,PB2
1978,1,660,PB2
1979,2,660,PB2
1980,3,660,PB2
1981,1,661,PB2
1982,2,661,PB2
1983,3,661,PB2
1984,1,662,PB2
1985,2,662,PB2
1986,3,662,PB2
1987,1,663,PB2
1988,2,663,PB2
1989,3,663,PB2
1990,1,664,PB2
1991,2,664,PB2
1992,3,664,PB2
1993,1,665,PB2
1994,2,665,PB2
1995,3,665,PB2
1996,1,666,PB2
1997,2,666,PB2
1998,3,666,PB2
1999,1,667,PB2
2000,2,667,PB2
2001,3,667,PB2
2002,1,668,PB2
2003,2,668,PB2
2004,3,668,PB2
2005,1,669,PB2
2006,2,669,PB2
2007,3,669,PB2
2008,1,670,PB2
2009,2,670,PB2
2010,3,670,PB2
2011,1,671,PB2
2012,2,671,PB2
2013,3,671,PB2
2014,1,672,PB2
2015,2,672,PB2
2016,3,672,PB2
2017,1,673,PB2
2018,2,673,PB2
2019,3,673,PB2
2020,1,674,PB2
2021,2,674,PB2
2022,3,674,PB2
2023,1,675,PB2
2024,2,675,PB2
2025,3,675,PB2
2026,1,676,PB2
2027,2,676,PB2
2028,3,676,PB2
2029,1,677,PB2
2030,2,677,PB2
2031,3,677,PB2
2032,1,678,PB2
2033,2,678,PB2
2034,3,678,PB2
2035,1,679,PB2
2036,2,679,PB2
2037,3,679,PB2
2038,1,680,PB2
2039,2,680,PB2
2040,3,680,PB2
2041,1,681,PB2
2042,2,681,PB2
2043,3,681,PB2
2044,1,682,PB2
2045,2,682,PB2
2046,3,682,PB2
2047,1,683,PB2
2048,2,683,PB2
2049,3,683,PB2
2050,1,684,PB2
2051,2,684,PB2
2052,3,684,PB2
2053,1,685,PB2
2054,2,685,PB2
2055,3,685,PB2
2056,1,686,PB2
2057,2,686,PB2
2058,3,686,PB2
2059,1,687,PB2
2060,2,687,PB2
2061,3,687,PB2
2062,1,688,PB2
2063,2,688,PB2
2064,3,688,PB2
2065,1,689,PB2
2066,2,689,PB2
2067,3,689,PB2
2068,1,690,PB2
2069,2,690,PB2
2070,3,690,PB2
2071,1,691,PB2
2072,2,691,PB2
2073,3,691,PB2
2074,1,692,PB2
2075,2,692,PB2
2076,3,692,PB2
2077,1,693,PB2
2078,2,693,PB2
2079,3,693,PB2
2080,1,694,PB2
2081,2,694,PB2
2082,3,694,PB2
2083,1,695,PB2
2084,2,695,PB2
2085,3,695,PB2
2086,1,696,PB2
2087,2,696,PB2
2088,3,696,PB2
2089,1,697,PB2
2090,2,697,PB2
2091,3,697,PB2
2092,1,698,PB2
2093,2,698,PB2
2094,3,698,PB2
2095,1,699,PB2
2096,2,699,PB2
2097,3,699,PB2
2098,1,700,PB2
2099,2,700,PB2
2100,3,700,PB2
2101,1,701,PB2
2102,2,701,PB2
2103,3,701,PB2
2104,1,702,PB2
2105,2,702,PB2
2106,3,702,PB2
2107,1,703,PB2
2108,2,703,PB2
2109,3,703,PB2
2110,1,704,PB2
2111,2,704,PB2
2112,3,704,PB2
2113,1,705,PB2
2114,2,705,PB2
2115,3,705,PB2
2116,1,706,PB2
2117,2,706,PB2
2118,3,706,PB2
2119,1,707,PB2
2120,2,707,PB2
2121,3,707,PB2
2122,1,708,PB2
2123,2,708,PB2
2124,3,708,PB2
2125,1,709,PB2
2126,2,709,PB2
2127,3,709,PB2
2128,1,710,PB2
2129,2,710,PB2
2130,3,710,PB2
2131,1,711,PB2
2132,2,711,PB2
2133,3,711,PB2
2134,1,712,PB2
2135,2,712,PB2
2136,3,712,PB2
2137,1,713,PB2
2138,2,713,PB2
2139,3,713,PB2
2140,1,714,PB2
2141,2,714,PB2
2142,3,714,PB2
2143,1,715,PB2
2144,2,715,PB2
2145,3,715,PB2
2146,1,716,PB2
2147,2,716,PB2
2148,3,716,PB2
2149,1,717,PB2
2150,2,717,PB2
2151,3,717,PB2
2152,1,718,PB2
2153,2,718,PB2
2154,3,718,PB2
2155,1,719,PB2
2156,2,719,PB2
2157,3,719,PB2
2158,1,720,PB2
2159,2,720,PB2
2160,3,720,PB2
2161,1,721,PB2
2162,2,721,PB2
2163,3,721,PB2
2164,1,722,PB2
2165,2,722,PB2
2166,3,722,PB2
2167,1,723,PB2
2168,2,723,PB2
2169,3,723,PB2
2170,1,724,PB2
2171,2,724,PB2
2172,3,724,PB2
2173,1,725,PB2
2174,2,725,PB2
2175,3,725,PB2
2176,1,726,PB2
2177,2,726,PB2
2178,3,726,PB2
2179,1,727,PB2
2180,2,727,PB2
2181,3,727,PB2
2182,1,728,PB2
2183,2,728,PB2
2184,3,728,PB2
2185,1,729,PB2
2186,2,729,PB2
2187,3,729,PB2
2188,1,730,PB2
2189,2,730,PB2
2190,3,730,PB2
2191,1,731,PB2
2192,2,731,PB2
2193,3,731,PB2
2194,1,732,PB2
2195,2,732,PB2
2196,3,732,PB2
2197,1,733,PB2
2198,2,733,PB2
2199,3,733,PB2
2200,1,734,PB2
2201,2,734,PB2
2202,3,734,PB2
2203,1,735,PB2
2204,2,735,PB2
2205,3,735,PB2
2206,1,736,PB2
2207,2,736,PB2
2208,3,736,PB2
2209,1,737,PB2
2210,2,737,PB2
2211,3,737,PB2
2212,1,738,PB2
2213,2,738,PB2
2214,3,738,PB2
2215,1,739,PB2
2216,2,739,PB2
2217,3,739,PB2
2218,1,740,PB2
2219,2,740,PB2
2220,3,740,PB2
2221,1,741,PB2
2222,2,741,PB2
2223,3,741,PB2
2224,1,742,PB2
2225,2,742,PB2
2226,3,742,PB2
2227,1,743,PB2
2228,2,743,PB2
2229,3,743,PB2
2230,1,744,PB2
2231,2,744,PB2
2232,3,744,PB2
2233,1,745,PB2
2234,2,745,PB2
2235,3,745,PB2
2236,1,746,PB2
2237,2,746,PB2
2238,3,746,PB2
2239,1,747,PB2
2240,2,747,PB2
2241,3,747,PB2
2242,1,748,PB2
2243,2,748,PB2
2244,3,748,PB2
2245,1,749,PB2
2246,2,749,PB2
2247,3,749,PB2
2248,1,750,PB2
2249,2,750,PB2
2250,3,750,PB2
2251,1,751,PB2
2252,2,751,PB2
2253,3,751,PB2
2254,1,752,PB2
2255,2,752,PB2
2256,3,752,PB2
2257,1,753,PB2
2258,2,753,PB2
2259,3,753,PB2
2260,1,754,PB2
2261,2,754,PB2
2262,3,754,PB2
2263,1,755,PB2
2264,2,755,PB2
2265,3,755,PB2
2266,1,756,PB2
2267,2,756,PB2
2268,3,756,PB2
2269,1,757,PB2
2270,2,757,PB2
2271,3,757,PB2
2272,1,758,PB2
2273,2,758,PB2
2274,3,758,PB2
2275,1,759,PB2
2276,2,759,PB2
2277,3,759,PB2
2278,1,760,PB2
2279,2,760,PB2
2280,3,760,PB2
