site,codon_position,codon_site,gene
1497,3,499,HA
1498,1,500,HA
1499,2,500,HA
1500,3,500,HA
1501,1,501,HA
1502,2,501,HA
1503,3,501,HA
1504,1,502,HA
1505,2,502,HA
1506,3,502,HA
1507,1,503,HA
1508,2,503,HA
1509,3,503,HA
1510,1,504,HA
1511,2,504,HA
1512,3,504,HA
1513,1,505,HA
1514,2,505,HA
1515,3,505,HA
1516,1,506,HA
1517,2,506,HA
1518,3,506,HA
1519,1,507,HA
1520,2,507,HA
1521,3,507,HA
1522,1,508,HA
1523,2,508,HA
1524,3,508,HA
1525,1,509,HA
1526,2,509,HA
1527,3,509,HA
1528,1,510,HA
1529,2,510,HA
1530,3,510,HA
1531,1,511,HA
1532,2,511,HA
1533,3,511,HA
1534,1,512,HA
1535,2,512,HA
1536,3,512,HA
1537,1,513,HA
1538,2,513,HA
1539,3,513,HA
1540,1,514,HA
1541,2,514,HA
1542,3,514,HA
1543,1,515,HA
1544,2,515,HA
1545,3,515,HA
1546,1,516,HA
1547,2,516,HA
1548,3,516,HA
1549,1,517,HA
1550,2,517,HA
1551,3,517,HA
1552,1,518,HA
1553,2,518,HA
1554,3,518,HA
1555,1,519,HA
1556,2,519,HA
1557,3,519,HA
1558,1,520,HA
1559,2,520,HA
1560,3,520,HA
1561,1,521,HA
1562,2,521,HA
1563,3,521,HA
1564,1,522,HA
1565,2,522,HA
1566,3,522,HA
1567,1,523,HA
1568,2,523,HA
1569,3,523,HA
1570,1,524,HA
1571,2,524,HA
1572,3,524,HA
1573,1,525,HA
1574,2,525,HA
1575,3,525,HA
1576,1,526,HA
1577,2,526,HA
1578,3,526,HA
1579,1,527,HA
1580,2,527,HA
1581,3,527,HA
1582,1,528,HA
1583,2,528,HA
1584,3,528,HA
1585,1,529,HA
1586,2,529,HA
1587,3,529,HA
1588,1,530,HA
1589,2,530,HA
1590,3,530,HA
1591,1,531,HA
1592,2,531,HA
1593,3,531,HA
1594,1,532,HA
1595,2,532,HA
1596,3,532,HA
1597,1,533,HA
1598,2,533,HA
1599,3,533,HA
1600,1,534,HA
1601,2,534,HA
1602,3,534,HA
1603,1,535,HA
1604,2,535,HA
1605,3,535,HA
1606,1,536,HA
1607,2,536,HA
1608,3,536,HA
1609,1,537,HA
1610,2,537,HA
1611,3,537,HA
1612,1,538,HA
1613,2,538,HA
1614,3,538,HA
1615,1,539,HA
1616,2,539,HA
1617,3,539,HA
1618,1,540,HA
1619,2,540,HA
1620,3,540,HA
1621,1,541,HA
1622,2,541,HA
1623,3,541,HA
1624,1,542,HA
1625,2,542,HA
1626,3,542,HA
1627,1,543,HA
1628,2,543,HA
1629,3,543,HA
1630,1,544,HA
1631,2,544,HA
1632,3,544,HA
1633,1,545,HA
1634,2,545,HA
1635,3,545,HA
1636,1,546,HA
1637,2,546,HA
1638,3,546,HA
1639,1,547,HA
1640,2,547,HA
1641,3,547,HA
1642,1,548,HA
1643,2,548,HA
1644,3,548,HA
1645,1,549,HA
1646,2,549,HA
1647,3,549,HA
1648,1,550,HA
1649,2,550,HA
1650,3,550,HA
1651,1,551,HA
1652,2,551,HA
1653,3,551,HA
1654,1,552,HA
1655,2,552,HA
1656,3,552,HA
1657,1,553,HA
1658,2,553,HA
1659,3,553,HA
1660,1,554,HA
1661,2,554,HA
1662,3,554,HA
1663,1,555,HA
1664,2,555,HA
1665,3,555,HA
1666,1,556,HA
1667,2,556,HA
1668,3,556,HA
1669,1,557,HA
1670,2,557,HA
1671,3,557,HA
1672,1,558,HA
1673,2,558,HA
1674,3,558,HA
1675,1,559,HA
1676,2,559,HA
1677,3,559,HA
1678,1,560,HA
1679,2,560,HA
1680,3,560,HA
1681,1,561,HA
1682,2,561,HA
1683,3,561,HA
1684,1,562,HA
1685,2,562,HA
1686,3,562,HA
1687,1,563,HA
1688,2,563,HA
1689,3,563,HA
1690,1,564,HA
1691,2,564,HA
1692,3,564,HA
1693,1,565,HA
1694,2,565,HA
1695,3,565,HA
1696,1,566,HA
1697,2,566,HA
1698,3,566,HA
1699,1,567,HA
1700,2,567,HA
1701,3,567,HA
