site,codon_position,codon_site,gene
1361,2,454,PB1
1362,3,454,PB1
1363,1,455,PB1
1364,2,455,PB1
1365,3,455,PB1
1366,1,456,PB1
1367,2,456,PB1
1368,3,456,PB1
1369,1,457,PB1
1370,2,457,PB1
1371,3,457,PB1
1372,1,458,PB1
1373,2,458,PB1
1374,3,458,PB1
1375,1,459,PB1
1376,2,459,PB1
1377,3,459,PB1
1378,1,460,PB1
1379,2,460,PB1
1380,3,460,PB1
1381,1,461,PB1
1382,2,461,PB1
1383,3,461,PB1
1384,1,462,PB1
1385,2,462,PB1
1386,3,462,PB1
1387,1,463,PB1
1388,2,463,PB1
1389,3,463,PB1
1390,1,464,PB1
1391,2,464,PB1
1392,3,464,PB1
1393,1,465,PB1
1394,2,465,PB1
1395,3,465,PB1
1396,1,466,PB1
1397,2,466,PB1
1398,3,466,PB1
1399,1,467,PB1
1400,2,467,PB1
1401,3,467,PB1
1402,1,468,PB1
1403,2,468,PB1
1404,3,468,PB1
1405,1,469,PB1
1406,2,469,PB1
1407,3,469,PB1
1408,1,470,PB1
1409,2,470,PB1
1410,3,470,PB1
1411,1,471,PB1
1412,2,471,PB1
1413,3,471,PB1
1414,1,472,PB1
1415,2,472,PB1
1416,3,472,PB1
1417,1,473,PB1
1418,2,473,PB1
1419,3,473,PB1
1420,1,474,PB1
1421,2,474,PB1
1422,3,474,PB1
1423,1,475,PB1
1424,2,475,PB1
1425,3,475,PB1
1426,1,476,PB1
1427,2,476,PB1
1428,3,476,PB1
1429,1,477,PB1
1430,2,477,PB1
1431,3,477,PB1
1432,1,478,PB1
1433,2,478,PB1
1434,3,478,PB1
1435,1,479,PB1
1436,2,479,PB1
1437,3,479,PB1
1438,1,480,PB1
1439,2,480,PB1
1440,3,480,PB1
1441,1,481,PB1
1442,2,481,PB1
1443,3,481,PB1
1444,1,482,PB1
1445,2,482,PB1
1446,3,482,PB1
1447,1,483,PB1
1448,2,483,PB1
1449,3,483,PB1
1450,1,484,PB1
1451,2,484,PB1
1452,3,484,PB1
1453,1,485,PB1
1454,2,485,PB1
1455,3,485,PB1
1456,1,486,PB1
1457,2,486,PB1
1458,3,486,PB1
1459,1,487,PB1
1460,2,487,PB1
1461,3,487,PB1
1462,1,488,PB1
1463,2,488,PB1
1464,3,488,PB1
1465,1,489,PB1
1466,2,489,PB1
1467,3,489,PB1
1468,1,490,PB1
1469,2,490,PB1
1470,3,490,PB1
1471,1,491,PB1
1472,2,491,PB1
1473,3,491,PB1
1474,1,492,PB1
1475,2,492,PB1
1476,3,492,PB1
1477,1,493,PB1
1478,2,493,PB1
1479,3,493,PB1
1480,1,494,PB1
1481,2,494,PB1
1482,3,494,PB1
1483,1,495,PB1
1484,2,495,PB1
1485,3,495,PB1
1486,1,496,PB1
1487,2,496,PB1
1488,3,496,PB1
1489,1,497,PB1
1490,2,497,PB1
1491,3,497,PB1
1492,1,498,PB1
1493,2,498,PB1
1494,3,498,PB1
1495,1,499,PB1
1496,2,499,PB1
1497,3,499,PB1
1498,1,500,PB1
1499,2,500,PB1
1500,3,500,PB1
1501,1,501,PB1
1502,2,501,PB1
1503,3,501,PB1
1504,1,502,PB1
1505,2,502,PB1
1506,3,502,PB1
1507,1,503,PB1
1508,2,503,PB1
1509,3,503,PB1
1510,1,504,PB1
1511,2,504,PB1
1512,3,504,PB1
1513,1,505,PB1
1514,2,505,PB1
1515,3,505,PB1
1516,1,506,PB1
1517,2,506,PB1
1518,3,506,PB1
1519,1,507,PB1
1520,2,507,PB1
1521,3,507,PB1
1522,1,508,PB1
1523,2,508,PB1
1524,3,508,PB1
1525,1,509,PB1
1526,2,509,PB1
1527,3,509,PB1
1528,1,510,PB1
1529,2,510,PB1
1530,3,510,PB1
1531,1,511,PB1
1532,2,511,PB1
1533,3,511,PB1
1534,1,512,PB1
1535,2,512,PB1
1536,3,512,PB1
1537,1,513,PB1
1538,2,513,PB1
1539,3,513,PB1
1540,1,514,PB1
1541,2,514,PB1
1542,3,514,PB1
1543,1,515,PB1
1544,2,515,PB1
1545,3,515,PB1
1546,1,516,PB1
1547,2,516,PB1
1548,3,516,PB1
1549,1,517,PB1
1550,2,517,PB1
1551,3,517,PB1
1552,1,518,PB1
1553,2,518,PB1
1554,3,518,PB1
1555,1,519,PB1
1556,2,519,PB1
1557,3,519,PB1
1558,1,520,PB1
1559,2,520,PB1
1560,3,520,PB1
1561,1,521,PB1
1562,2,521,PB1
1563,3,521,PB1
1564,1,522,PB1
1565,2,522,PB1
1566,3,522,PB1
1567,1,523,PB1
1568,2,523,PB1
1569,3,523,PB1
1570,1,524,PB1
1571,2,524,PB1
1572,3,524,PB1
1573,1,525,PB1
1574,2,525,PB1
1575,3,525,PB1
1576,1,526,PB1
1577,2,526,PB1
1578,3,526,PB1
1579,1,527,PB1
1580,2,527,PB1
1581,3,527,PB1
1582,1,528,PB1
1583,2,528,PB1
1584,3,528,PB1
1585,1,529,PB1
1586,2,529,PB1
1587,3,529,PB1
1588,1,530,PB1
1589,2,530,PB1
1590,3,530,PB1
1591,1,531,PB1
1592,2,531,PB1
1593,3,531,PB1
1594,1,532,PB1
1595,2,532,PB1
1596,3,532,PB1
1597,1,533,PB1
1598,2,533,PB1
1599,3,533,PB1
1600,1,534,PB1
1601,2,534,PB1
1602,3,534,PB1
1603,1,535,PB1
1604,2,535,PB1
1605,3,535,PB1
1606,1,536,PB1
1607,2,536,PB1
1608,3,536,PB1
1609,1,537,PB1
1610,2,537,PB1
1611,3,537,PB1
1612,1,538,PB1
1613,2,538,PB1
1614,3,538,PB1
1615,1,539,PB1
1616,2,539,PB1
1617,3,539,PB1
1618,1,540,PB1
1619,2,540,PB1
1620,3,540,PB1
1621,1,541,PB1
1622,2,541,PB1
1623,3,541,PB1
1624,1,542,PB1
1625,2,542,PB1
1626,3,542,PB1
1627,1,543,PB1
1628,2,543,PB1
1629,3,543,PB1
1630,1,544,PB1
1631,2,544,PB1
1632,3,544,PB1
1633,1,545,PB1
1634,2,545,PB1
1635,3,545,PB1
1636,1,546,PB1
1637,2,546,PB1
1638,3,546,PB1
1639,1,547,PB1
1640,2,547,PB1
1641,3,547,PB1
1642,1,548,PB1
1643,2,548,PB1
1644,3,548,PB1
1645,1,549,PB1
1646,2,549,PB1
1647,3,549,PB1
1648,1,550,PB1
1649,2,550,PB1
1650,3,550,PB1
1651,1,551,PB1
1652,2,551,PB1
1653,3,551,PB1
1654,1,552,PB1
1655,2,552,PB1
1656,3,552,PB1
1657,1,553,PB1
1658,2,553,PB1
1659,3,553,PB1
1660,1,554,PB1
1661,2,554,PB1
1662,3,554,PB1
1663,1,555,PB1
1664,2,555,PB1
1665,3,555,PB1
1666,1,556,PB1
1667,2,556,PB1
1668,3,556,PB1
1669,1,557,PB1
1670,2,557,PB1
1671,3,557,PB1
1672,1,558,PB1
1673,2,558,PB1
1674,3,558,PB1
1675,1,559,PB1
1676,2,559,PB1
1677,3,559,PB1
1678,1,560,PB1
1679,2,560,PB1
1680,3,560,PB1
1681,1,561,PB1
1682,2,561,PB1
1683,3,561,PB1
1684,1,562,PB1
1685,2,562,PB1
1686,3,562,PB1
1687,1,563,PB1
1688,2,563,PB1
1689,3,563,PB1
1690,1,564,PB1
1691,2,564,PB1
1692,3,564,PB1
1693,1,565,PB1
1694,2,565,PB1
1695,3,565,PB1
1696,1,566,PB1
1697,2,566,PB1
1698,3,566,PB1
1699,1,567,PB1
1700,2,567,PB1
1701,3,567,PB1
1702,1,568,PB1
1703,2,568,PB1
1704,3,568,PB1
1705,1,569,PB1
1706,2,569,PB1
1707,3,569,PB1
1708,1,570,PB1
1709,2,570,PB1
1710,3,570,PB1
1711,1,571,PB1
1712,2,571,PB1
1713,3,571,PB1
1714,1,572,PB1
1715,2,572,PB1
1716,3,572,PB1
1717,1,573,PB1
1718,2,573,PB1
1719,3,573,PB1
1720,1,574,PB1
1721,2,574,PB1
1722,3,574,PB1
1723,1,575,PB1
1724,2,575,PB1
1725,3,575,PB1
1726,1,576,PB1
1727,2,576,PB1
1728,3,576,PB1
1729,1,577,PB1
1730,2,577,PB1
1731,3,577,PB1
1732,1,578,PB1
1733,2,578,PB1
1734,3,578,PB1
1735,1,579,PB1
1736,2,579,PB1
1737,3,579,PB1
1738,1,580,PB1
1739,2,580,PB1
1740,3,580,PB1
1741,1,581,PB1
1742,2,581,PB1
1743,3,581,PB1
1744,1,582,PB1
1745,2,582,PB1
1746,3,582,PB1
1747,1,583,PB1
1748,2,583,PB1
1749,3,583,PB1
1750,1,584,PB1
1751,2,584,PB1
1752,3,584,PB1
1753,1,585,PB1
1754,2,585,PB1
1755,3,585,PB1
1756,1,586,PB1
1757,2,586,PB1
1758,3,586,PB1
1759,1,587,PB1
1760,2,587,PB1
1761,3,587,PB1
1762,1,588,PB1
1763,2,588,PB1
1764,3,588,PB1
1765,1,589,PB1
1766,2,589,PB1
1767,3,589,PB1
1768,1,590,PB1
1769,2,590,PB1
1770,3,590,PB1
1771,1,591,PB1
1772,2,591,PB1
1773,3,591,PB1
1774,1,592,PB1
1775,2,592,PB1
1776,3,592,PB1
1777,1,593,PB1
1778,2,593,PB1
1779,3,593,PB1
1780,1,594,PB1
1781,2,594,PB1
1782,3,594,PB1
1783,1,595,PB1
1784,2,595,PB1
1785,3,595,PB1
1786,1,596,PB1
1787,2,596,PB1
1788,3,596,PB1
1789,1,597,PB1
1790,2,597,PB1
1791,3,597,PB1
1792,1,598,PB1
1793,2,598,PB1
1794,3,598,PB1
1795,1,599,PB1
1796,2,599,PB1
1797,3,599,PB1
1798,1,600,PB1
1799,2,600,PB1
1800,3,600,PB1
1801,1,601,PB1
1802,2,601,PB1
1803,3,601,PB1
1804,1,602,PB1
1805,2,602,PB1
1806,3,602,PB1
1807,1,603,PB1
1808,2,603,PB1
1809,3,603,PB1
1810,1,604,PB1
1811,2,604,PB1
1812,3,604,PB1
1813,1,605,PB1
1814,2,605,PB1
1815,3,605,PB1
1816,1,606,PB1
1817,2,606,PB1
1818,3,606,PB1
1819,1,607,PB1
1820,2,607,PB1
1821,3,607,PB1
1822,1,608,PB1
1823,2,608,PB1
1824,3,608,PB1
1825,1,609,PB1
1826,2,609,PB1
1827,3,609,PB1
1828,1,610,PB1
1829,2,610,PB1
1830,3,610,PB1
1831,1,611,PB1
1832,2,611,PB1
1833,3,611,PB1
1834,1,612,PB1
1835,2,612,PB1
1836,3,612,PB1
1837,1,613,PB1
1838,2,613,PB1
1839,3,613,PB1
1840,1,614,PB1
1841,2,614,PB1
1842,3,614,PB1
1843,1,615,PB1
1844,2,615,PB1
1845,3,615,PB1
1846,1,616,PB1
1847,2,616,PB1
1848,3,616,PB1
1849,1,617,PB1
1850,2,617,PB1
1851,3,617,PB1
1852,1,618,PB1
1853,2,618,PB1
1854,3,618,PB1
1855,1,619,PB1
1856,2,619,PB1
1857,3,619,PB1
1858,1,620,PB1
1859,2,620,PB1
1860,3,620,PB1
1861,1,621,PB1
1862,2,621,PB1
1863,3,621,PB1
1864,1,622,PB1
1865,2,622,PB1
1866,3,622,PB1
1867,1,623,PB1
1868,2,623,PB1
1869,3,623,PB1
1870,1,624,PB1
1871,2,624,PB1
1872,3,624,PB1
1873,1,625,PB1
1874,2,625,PB1
1875,3,625,PB1
1876,1,626,PB1
1877,2,626,PB1
1878,3,626,PB1
1879,1,627,PB1
1880,2,627,PB1
1881,3,627,PB1
1882,1,628,PB1
1883,2,628,PB1
1884,3,628,PB1
1885,1,629,PB1
1886,2,629,PB1
1887,3,629,PB1
1888,1,630,PB1
1889,2,630,PB1
1890,3,630,PB1
1891,1,631,PB1
1892,2,631,PB1
1893,3,631,PB1
1894,1,632,PB1
1895,2,632,PB1
1896,3,632,PB1
1897,1,633,PB1
1898,2,633,PB1
1899,3,633,PB1
1900,1,634,PB1
1901,2,634,PB1
1902,3,634,PB1
1903,1,635,PB1
1904,2,635,PB1
1905,3,635,PB1
1906,1,636,PB1
1907,2,636,PB1
1908,3,636,PB1
1909,1,637,PB1
1910,2,637,PB1
1911,3,637,PB1
1912,1,638,PB1
1913,2,638,PB1
1914,3,638,PB1
1915,1,639,PB1
1916,2,639,PB1
1917,3,639,PB1
1918,1,640,PB1
1919,2,640,PB1
1920,3,640,PB1
1921,1,641,PB1
1922,2,641,PB1
1923,3,641,PB1
1924,1,642,PB1
1925,2,642,PB1
1926,3,642,PB1
1927,1,643,PB1
1928,2,643,PB1
1929,3,643,PB1
1930,1,644,PB1
1931,2,644,PB1
1932,3,644,PB1
1933,1,645,PB1
1934,2,645,PB1
1935,3,645,PB1
1936,1,646,PB1
1937,2,646,PB1
1938,3,646,PB1
1939,1,647,PB1
1940,2,647,PB1
1941,3,647,PB1
1942,1,648,PB1
1943,2,648,PB1
1944,3,648,PB1
1945,1,649,PB1
1946,2,649,PB1
1947,3,649,PB1
1948,1,650,PB1
1949,2,650,PB1
1950,3,650,PB1
1951,1,651,PB1
1952,2,651,PB1
1953,3,651,PB1
1954,1,652,PB1
1955,2,652,PB1
1956,3,652,PB1
1957,1,653,PB1
1958,2,653,PB1
1959,3,653,PB1
1960,1,654,PB1
1961,2,654,PB1
1962,3,654,PB1
1963,1,655,PB1
1964,2,655,PB1
1965,3,655,PB1
1966,1,656,PB1
1967,2,656,PB1
1968,3,656,PB1
1969,1,657,PB1
1970,2,657,PB1
1971,3,657,PB1
1972,1,658,PB1
1973,2,658,PB1
1974,3,658,PB1
1975,1,659,PB1
1976,2,659,PB1
1977,3,659,PB1
1978,1,660,PB1
1979,2,660,PB1
1980,3,660,PB1
1981,1,661,PB1
1982,2,661,PB1
1983,3,661,PB1
1984,1,662,PB1
1985,2,662,PB1
1986,3,662,PB1
1987,1,663,PB1
1988,2,663,PB1
1989,3,663,PB1
1990,1,664,PB1
1991,2,664,PB1
1992,3,664,PB1
1993,1,665,PB1
1994,2,665,PB1
1995,3,665,PB1
1996,1,666,PB1
1997,2,666,PB1
1998,3,666,PB1
1999,1,667,PB1
2000,2,667,PB1
2001,3,667,PB1
2002,1,668,PB1
2003,2,668,PB1
2004,3,668,PB1
2005,1,669,PB1
2006,2,669,PB1
2007,3,669,PB1
2008,1,670,PB1
2009,2,670,PB1
2010,3,670,PB1
2011,1,671,PB1
2012,2,671,PB1
2013,3,671,PB1
2014,1,672,PB1
2015,2,672,PB1
2016,3,672,PB1
2017,1,673,PB1
2018,2,673,PB1
2019,3,673,PB1
2020,1,674,PB1
2021,2,674,PB1
2022,3,674,PB1
2023,1,675,PB1
2024,2,675,PB1
2025,3,675,PB1
2026,1,676,PB1
2027,2,676,PB1
2028,3,676,PB1
2029,1,677,PB1
2030,2,677,PB1
2031,3,677,PB1
2032,1,678,PB1
2033,2,678,PB1
2034,3,678,PB1
2035,1,679,PB1
2036,2,679,PB1
2037,3,679,PB1
2038,1,680,PB1
2039,2,680,PB1
2040,3,680,PB1
2041,1,681,PB1
2042,2,681,PB1
2043,3,681,PB1
2044,1,682,PB1
2045,2,682,PB1
2046,3,682,PB1
2047,1,683,PB1
2048,2,683,PB1
2049,3,683,PB1
2050,1,684,PB1
2051,2,684,PB1
2052,3,684,PB1
2053,1,685,PB1
2054,2,685,PB1
2055,3,685,PB1
2056,1,686,PB1
2057,2,686,PB1
2058,3,686,PB1
2059,1,687,PB1
2060,2,687,PB1
2061,3,687,PB1
2062,1,688,PB1
2063,2,688,PB1
2064,3,688,PB1
2065,1,689,PB1
2066,2,689,PB1
2067,3,689,PB1
2068,1,690,PB1
2069,2,690,PB1
2070,3,690,PB1
2071,1,691,PB1
2072,2,691,PB1
2073,3,691,PB1
2074,1,692,PB1
2075,2,692,PB1
2076,3,692,PB1
2077,1,693,PB1
2078,2,693,PB1
2079,3,693,PB1
2080,1,694,PB1
2081,2,694,PB1
2082,3,694,PB1
2083,1,695,PB1
2084,2,695,PB1
2085,3,695,PB1
2086,1,696,PB1
2087,2,696,PB1
2088,3,696,PB1
2089,1,697,PB1
2090,2,697,PB1
2091,3,697,PB1
2092,1,698,PB1
2093,2,698,PB1
2094,3,698,PB1
2095,1,699,PB1
2096,2,699,PB1
2097,3,699,PB1
2098,1,700,PB1
2099,2,700,PB1
2100,3,700,PB1
2101,1,701,PB1
2102,2,701,PB1
2103,3,701,PB1
2104,1,702,PB1
2105,2,702,PB1
2106,3,702,PB1
2107,1,703,PB1
2108,2,703,PB1
2109,3,703,PB1
2110,1,704,PB1
2111,2,704,PB1
2112,3,704,PB1
2113,1,705,PB1
2114,2,705,PB1
2115,3,705,PB1
2116,1,706,PB1
2117,2,706,PB1
2118,3,706,PB1
2119,1,707,PB1
2120,2,707,PB1
2121,3,707,PB1
2122,1,708,PB1
2123,2,708,PB1
2124,3,708,PB1
2125,1,709,PB1
2126,2,709,PB1
2127,3,709,PB1
2128,1,710,PB1
2129,2,710,PB1
2130,3,710,PB1
2131,1,711,PB1
2132,2,711,PB1
2133,3,711,PB1
2134,1,712,PB1
2135,2,712,PB1
2136,3,712,PB1
2137,1,713,PB1
2138,2,713,PB1
2139,3,713,PB1
2140,1,714,PB1
2141,2,714,PB1
2142,3,714,PB1
2143,1,715,PB1
2144,2,715,PB1
2145,3,715,PB1
2146,1,716,PB1
2147,2,716,PB1
2148,3,716,PB1
2149,1,717,PB1
2150,2,717,PB1
2151,3,717,PB1
2152,1,718,PB1
2153,2,718,PB1
2154,3,718,PB1
2155,1,719,PB1
2156,2,719,PB1
2157,3,719,PB1
2158,1,720,PB1
2159,2,720,PB1
2160,3,720,PB1
2161,1,721,PB1
2162,2,721,PB1
2163,3,721,PB1
2164,1,722,PB1
2165,2,722,PB1
2166,3,722,PB1
2167,1,723,PB1
2168,2,723,PB1
2169,3,723,PB1
2170,1,724,PB1
2171,2,724,PB1
2172,3,724,PB1
2173,1,725,PB1
2174,2,725,PB1
2175,3,725,PB1
2176,1,726,PB1
2177,2,726,PB1
2178,3,726,PB1
2179,1,727,PB1
2180,2,727,PB1
2181,3,727,PB1
2182,1,728,PB1
2183,2,728,PB1
2184,3,728,PB1
2185,1,729,PB1
2186,2,729,PB1
2187,3,729,PB1
2188,1,730,PB1
2189,2,730,PB1
2190,3,730,PB1
2191,1,731,PB1
2192,2,731,PB1
2193,3,731,PB1
2194,1,732,PB1
2195,2,732,PB1
2196,3,732,PB1
2197,1,733,PB1
2198,2,733,PB1
2199,3,733,PB1
2200,1,734,PB1
2201,2,734,PB1
2202,3,734,PB1
2203,1,735,PB1
2204,2,735,PB1
2205,3,735,PB1
2206,1,736,PB1
2207,2,736,PB1
2208,3,736,PB1
2209,1,737,PB1
2210,2,737,PB1
2211,3,737,PB1
2212,1,738,PB1
2213,2,738,PB1
2214,3,738,PB1
2215,1,739,PB1
2216,2,739,PB1
2217,3,739,PB1
2218,1,740,PB1
2219,2,740,PB1
2220,3,740,PB1
2221,1,741,PB1
2222,2,741,PB1
2223,3,741,PB1
2224,1,742,PB1
2225,2,742,PB1
2226,3,742,PB1
2227,1,743,PB1
2228,2,743,PB1
2229,3,743,PB1
2230,1,744,PB1
2231,2,744,PB1
2232,3,744,PB1
2233,1,745,PB1
2234,2,745,PB1
2235,3,745,PB1
2236,1,746,PB1
2237,2,746,PB1
2238,3,746,PB1
2239,1,747,PB1
2240,2,747,PB1
2241,3,747,PB1
2242,1,748,PB1
2243,2,748,PB1
2244,3,748,PB1
2245,1,749,PB1
2246,2,749,PB1
2247,3,749,PB1
2248,1,750,PB1
2249,2,750,PB1
2250,3,750,PB1
2251,1,751,PB1
2252,2,751,PB1
2253,3,751,PB1
2254,1,752,PB1
2255,2,752,PB1
2256,3,752,PB1
2257,1,753,PB1
2258,2,753,PB1
2259,3,753,PB1
2260,1,754,PB1
2261,2,754,PB1
2262,3,754,PB1
2263,1,755,PB1
2264,2,755,PB1
2265,3,755,PB1
2266,1,756,PB1
2267,2,756,PB1
2268,3,756,PB1
2269,1,757,PB1
2270,2,757,PB1
2271,3,757,PB1
2272,1,758,PB1
2273,2,758,PB1
2274,3,758,PB1
